tvg-name,tvg-id,tvg-logo,group-title,link
CCTV7,CCTV7,https://livecdn.zbds.top/logo/CCTV7.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225624/index.m3u8
CCTV7,CCTV7,https://livecdn.zbds.top/logo/CCTV7.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225644/index.m3u8
CCTV7,CCTV7,https://livecdn.zbds.top/logo/CCTV7.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225499/index.m3u8?fmt=ts2hls
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8
CCTV8,CCTV8,https://livecdn.zbds.top/logo/CCTV8.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV9,CCTV9,https://livecdn.zbds.top/logo/CCTV9.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV9,CCTV9,https://livecdn.zbds.top/logo/CCTV9.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8
CCTV10,CCTV10,https://livecdn.zbds.top/logo/CCTV10.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV10,CCTV10,https://livecdn.zbds.top/logo/CCTV10.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225636/index.m3u8
CCTV10,CCTV10,https://livecdn.zbds.top/logo/CCTV10.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/index.m3u8?fmt=ts2hls
CCTV11,CCTV11,https://livecdn.zbds.top/logo/CCTV11.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225628/index.m3u8
CCTV12,CCTV12,https://livecdn.zbds.top/logo/CCTV12.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8
CCTV12,CCTV12,https://livecdn.zbds.top/logo/CCTV12.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls
CCTV13,CCTV13,https://livecdn.zbds.top/logo/CCTV13.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8
CCTV14,CCTV14,https://livecdn.zbds.top/logo/CCTV14.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225639/index.m3u8
CCTV14,CCTV14,https://livecdn.zbds.top/logo/CCTV14.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225640/index.m3u8
CCTV14,CCTV14,https://livecdn.zbds.top/logo/CCTV14.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225494/index.m3u8?fmt=ts2hls
CCTV15,CCTV15,https://livecdn.zbds.top/logo/CCTV15.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV16,CCTV16,https://livecdn.zbds.top/logo/CCTV16.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226230/index.m3u8
CCTV16,CCTV16,https://livecdn.zbds.top/logo/CCTV16.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226233/index.m3u8
CCTV16,CCTV16,https://livecdn.zbds.top/logo/CCTV16.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226232/index.m3u8?fmt=ts2hls
CCTV16,CCTV16,https://livecdn.zbds.top/logo/CCTV16.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226236/index.m3u8?fmt=ts2hls
CCTV17,CCTV17,https://livecdn.zbds.top/logo/CCTV17.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225907/index.m3u8
CCTV17,CCTV17,https://livecdn.zbds.top/logo/CCTV17.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225908/index.m3u8
CCTV17,CCTV17,https://livecdn.zbds.top/logo/CCTV17.png,央视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225909/index.m3u8
凤凰香港,凤凰香港,https://livecdn.zbds.top/logo/凤凰香港.png,港澳台,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226251/index.m3u8
凤凰中文,凤凰中文,https://livecdn.zbds.top/logo/凤凰中文.png,港澳台,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226248/index.m3u8
凤凰资讯,凤凰资讯,https://livecdn.zbds.top/logo/凤凰资讯.png,港澳台,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226274/index.m3u8
安徽卫视,安徽卫视,https://livecdn.zbds.top/logo/安徽卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视,安徽卫视,https://livecdn.zbds.top/logo/安徽卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
北京卫视,北京卫视,https://livecdn.zbds.top/logo/北京卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls
北京卫视,北京卫视,https://livecdn.zbds.top/logo/北京卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8
东方卫视,东方卫视,https://livecdn.zbds.top/logo/东方卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东方卫视,东方卫视,https://livecdn.zbds.top/logo/东方卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls
东方卫视,东方卫视,https://livecdn.zbds.top/logo/东方卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8
广东卫视,广东卫视,https://livecdn.zbds.top/logo/广东卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8
广东卫视,广东卫视,https://livecdn.zbds.top/logo/广东卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls
广东卫视,广东卫视,https://livecdn.zbds.top/logo/广东卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
广西卫视,广西卫视,https://livecdn.zbds.top/logo/广西卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
贵州卫视,贵州卫视,https://livecdn.zbds.top/logo/贵州卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
海南卫视,海南卫视,https://livecdn.zbds.top/logo/海南卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls
河北卫视,河北卫视,https://livecdn.zbds.top/logo/河北卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河南卫视,河南卫视,https://livecdn.zbds.top/logo/河南卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
湖北卫视,湖北卫视,https://livecdn.zbds.top/logo/湖北卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8
湖北卫视,湖北卫视,https://livecdn.zbds.top/logo/湖北卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225596/index.m3u8?fmt=ts2hls
湖北卫视,湖北卫视,https://livecdn.zbds.top/logo/湖北卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
湖南卫视,湖南卫视,https://livecdn.zbds.top/logo/湖南卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8
湖南卫视,湖南卫视,https://livecdn.zbds.top/logo/湖南卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls
湖南卫视,湖南卫视,https://livecdn.zbds.top/logo/湖南卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
江苏卫视,江苏卫视,https://livecdn.zbds.top/logo/江苏卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视,江苏卫视,https://livecdn.zbds.top/logo/江苏卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
江苏卫视,江苏卫视,https://livecdn.zbds.top/logo/江苏卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls
康巴卫视,康巴卫视,https://livecdn.zbds.top/logo/康巴卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226263/index.m3u8
辽宁卫视,辽宁卫视,https://livecdn.zbds.top/logo/辽宁卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视,辽宁卫视,https://livecdn.zbds.top/logo/辽宁卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8
辽宁卫视,辽宁卫视,https://livecdn.zbds.top/logo/辽宁卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225601/index.m3u8?fmt=ts2hls
品质大剧,品质大剧,https://livecdn.zbds.top/logo/品质大剧.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226266/index.m3u8
山东卫视,山东卫视,https://livecdn.zbds.top/logo/山东卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8
山东卫视,山东卫视,https://livecdn.zbds.top/logo/山东卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225697/index.m3u8
山东卫视,山东卫视,https://livecdn.zbds.top/logo/山东卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
浙江卫视,浙江卫视,https://livecdn.zbds.top/logo/浙江卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视,浙江卫视,https://livecdn.zbds.top/logo/浙江卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视,浙江卫视,https://livecdn.zbds.top/logo/浙江卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225491/index.m3u8?fmt=ts2hls
重庆卫视,重庆卫视,https://livecdn.zbds.top/logo/重庆卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225612/index.m3u8?fmt=ts2hls
重庆卫视,重庆卫视,https://livecdn.zbds.top/logo/重庆卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
深圳卫视,深圳卫视,https://livecdn.zbds.top/logo/深圳卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225741/index.m3u8
深圳卫视,深圳卫视,https://livecdn.zbds.top/logo/深圳卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8
深圳卫视,深圳卫视,https://livecdn.zbds.top/logo/深圳卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225598/index.m3u8?fmt=ts2hls
四川卫视,四川卫视,https://livecdn.zbds.top/logo/四川卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
天津卫视,天津卫视,https://livecdn.zbds.top/logo/天津卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
天津卫视,天津卫视,https://livecdn.zbds.top/logo/天津卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8
天津卫视,天津卫视,https://livecdn.zbds.top/logo/天津卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls
黑龙江卫视,黑龙江卫视,https://livecdn.zbds.top/logo/黑龙江卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视,黑龙江卫视,https://livecdn.zbds.top/logo/黑龙江卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8
黑龙江卫视,黑龙江卫视,https://livecdn.zbds.top/logo/黑龙江卫视.png,卫视频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls
江西卫视,江西卫视,https://livecdn.zbds.top/logo/江西卫视.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8
江西卫视,江西卫视,https://livecdn.zbds.top/logo/江西卫视.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225746/index.m3u8
江西卫视,江西卫视,https://livecdn.zbds.top/logo/江西卫视.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls
江西新闻,江西新闻,https://livecdn.zbds.top/logo/江西新闻.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225615/index.m3u8?fmt=ts2hls
江西都市,江西都市,https://livecdn.zbds.top/logo/江西都市.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225584/10000100000000060000000000000162_0.smil/index.m3u8?fmt=ts2hls
江西都市,江西都市,https://livecdn.zbds.top/logo/江西都市.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225584/index.m3u8?fmt=ts2hls
江西少儿,江西少儿,https://livecdn.zbds.top/logo/江西少儿.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/index.m3u8?fmt=ts2hls
江西公共农业,江西公共农业,https://livecdn.zbds.top/logo/江西公共农业.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225578/10000100000000060000000000000030_0.smil/index.m3u8?fmt=ts2hls
江西公共农业,江西公共农业,https://livecdn.zbds.top/logo/江西公共农业.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225578/index.m3u8?fmt=ts2hls
江西教育,江西教育,https://livecdn.zbds.top/logo/江西教育.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226197/index.m3u8?fmt=ts2hls
江西经济生活,江西经济生活,https://livecdn.zbds.top/logo/江西经济生活.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/10000100000000060000000005219195_0.smil/index.m3u8?fmt=ts2hls
江西经济生活,江西经济生活,https://livecdn.zbds.top/logo/江西经济生活.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226206/index.m3u8?fmt=ts2hls
江西影视旅游,江西影视旅游,https://livecdn.zbds.top/logo/江西影视旅游.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225579/10000100000000060000000000000029_0.smil/index.m3u8?fmt=ts2hls
江西影视旅游,江西影视旅游,https://livecdn.zbds.top/logo/江西影视旅游.png,江西本地,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls
江西少儿,江西少儿,https://livecdn.zbds.top/logo/江西少儿.png,儿童频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226194/index.m3u8?fmt=ts2hls
江西影视旅游,江西影视旅游,https://livecdn.zbds.top/logo/江西影视旅游.png,电影频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225579/10000100000000060000000000000029_0.smil/index.m3u8?fmt=ts2hls
江西影视旅游,江西影视旅游,https://livecdn.zbds.top/logo/江西影视旅游.png,电影频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls
新华社,新华社,https://livecdn.zbds.top/logo/新华社.png,其他频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226297/index.m3u8
新华社英文,新华社英文,https://livecdn.zbds.top/logo/新华社英文.png,其他频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226298/index.m3u8
湖南快乐购,湖南快乐购,https://livecdn.zbds.top/logo/湖南快乐购.png,其他频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225975/index.m3u8
追番必看,追番必看,https://livecdn.zbds.top/logo/追番必看.png,其他频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226269/index.m3u8
上海纪实人文,上海纪实人文,https://livecdn.zbds.top/logo/上海纪实人文.png,其他频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225655/index.m3u8
湖南金鹰纪实,湖南金鹰纪实,https://livecdn.zbds.top/logo/湖南金鹰纪实.png,其他频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225595/index.m3u8?fmt=ts2hls
江西风尚购物,江西风尚购物,https://livecdn.zbds.top/logo/江西风尚购物.png,其他频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225974/index.m3u8
山西优购物,山西优购物,https://livecdn.zbds.top/logo/山西优购物.png,其他频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226219/index.m3u8
